"year","state_abb","nevent","ncasualties","mean_ncasualties","perp_known_to_victim","firearm","incident_type","num_killed_sel","pop"
2017,"USA",334,347,1.03892215568862,"known_other","no","crime_related","no_sel",325719178
1994,"USA",0,0,0,"known_other","no","felon_killed_by_police","no_sel",263241475
1995,"USA",0,0,0,"known_other","no","felon_killed_by_police","no_sel",266386596
1996,"USA",0,0,0,"known_other","no","felon_killed_by_police","no_sel",269540779
1997,"USA",0,0,0,"known_other","no","felon_killed_by_police","no_sel",272776678
1998,"USA",0,0,0,"known_other","no","felon_killed_by_police","no_sel",276032848
1999,"USA",1,1,1,"known_other","no","felon_killed_by_police","no_sel",279040168
2000,"USA",0,0,0,"known_other","no","felon_killed_by_police","no_sel",281421906
2001,"USA",0,0,0,"known_other","no","felon_killed_by_police","no_sel",284968955
2002,"USA",0,0,0,"known_other","no","felon_killed_by_police","no_sel",287625193
2003,"USA",1,1,1,"known_other","no","felon_killed_by_police","no_sel",290107933
2004,"USA",0,0,0,"known_other","no","felon_killed_by_police","no_sel",292805298
2005,"USA",0,0,0,"known_other","no","felon_killed_by_police","no_sel",295516599
2006,"USA",0,0,0,"known_other","no","felon_killed_by_police","no_sel",298379912
2007,"USA",1,1,1,"known_other","no","felon_killed_by_police","no_sel",301231207
2008,"USA",1,1,1,"known_other","no","felon_killed_by_police","no_sel",304093966
2009,"USA",0,0,0,"known_other","no","felon_killed_by_police","no_sel",306771529
2010,"USA",0,0,0,"known_other","no","felon_killed_by_police","no_sel",308745538
2011,"USA",1,1,1,"known_other","no","felon_killed_by_police","no_sel",311591917
2012,"USA",0,0,0,"known_other","no","felon_killed_by_police","no_sel",313914040
2013,"USA",1,1,1,"known_other","no","felon_killed_by_police","no_sel",316128839
2014,"USA",1,1,1,"known_other","no","felon_killed_by_police","no_sel",318857056
2015,"USA",1,1,1,"known_other","no","felon_killed_by_police","no_sel",321418820
2016,"USA",1,1,1,"known_other","no","felon_killed_by_police","no_sel",323127513
2017,"USA",0,0,0,"known_other","no","felon_killed_by_police","no_sel",325719178
1994,"USA",14,14,1,"known_other","no","felon_killed_by_private_citizen","no_sel",263241475
1995,"USA",6,6,1,"known_other","no","felon_killed_by_private_citizen","no_sel",266386596
1996,"USA",19,19,1,"known_other","no","felon_killed_by_private_citizen","no_sel",269540779
1997,"USA",18,18,1,"known_other","no","felon_killed_by_private_citizen","no_sel",272776678
1998,"USA",6,6,1,"known_other","no","felon_killed_by_private_citizen","no_sel",276032848
1999,"USA",10,10,1,"known_other","no","felon_killed_by_private_citizen","no_sel",279040168
2000,"USA",13,13,1,"known_other","no","felon_killed_by_private_citizen","no_sel",281421906
2001,"USA",15,15,1,"known_other","no","felon_killed_by_private_citizen","no_sel",284968955
2002,"USA",15,15,1,"known_other","no","felon_killed_by_private_citizen","no_sel",287625193
2003,"USA",11,11,1,"known_other","no","felon_killed_by_private_citizen","no_sel",290107933
2004,"USA",19,19,1,"known_other","no","felon_killed_by_private_citizen","no_sel",292805298
2005,"USA",12,13,1.08333333333333,"known_other","no","felon_killed_by_private_citizen","no_sel",295516599
2006,"USA",16,16,1,"known_other","no","felon_killed_by_private_citizen","no_sel",298379912
2007,"USA",16,16,1,"known_other","no","felon_killed_by_private_citizen","no_sel",301231207
2008,"USA",11,11,1,"known_other","no","felon_killed_by_private_citizen","no_sel",304093966
2009,"USA",15,16,1.06666666666667,"known_other","no","felon_killed_by_private_citizen","no_sel",306771529
2010,"USA",22,22,1,"known_other","no","felon_killed_by_private_citizen","no_sel",308745538
2011,"USA",24,24,1,"known_other","no","felon_killed_by_private_citizen","no_sel",311591917
2012,"USA",23,23,1,"known_other","no","felon_killed_by_private_citizen","no_sel",313914040
2013,"USA",23,23,1,"known_other","no","felon_killed_by_private_citizen","no_sel",316128839
2014,"USA",21,21,1,"known_other","no","felon_killed_by_private_citizen","no_sel",318857056
2015,"USA",25,26,1.04,"known_other","no","felon_killed_by_private_citizen","no_sel",321418820
2016,"USA",14,14,1,"known_other","no","felon_killed_by_private_citizen","no_sel",323127513
2017,"USA",22,22,1,"known_other","no","felon_killed_by_private_citizen","no_sel",325719178
1994,"USA",8,9,1.125,"known_other","no","institutional","no_sel",263241475
1995,"USA",18,19,1.05555555555556,"known_other","no","institutional","no_sel",266386596
1996,"USA",11,11,1,"known_other","no","institutional","no_sel",269540779
1997,"USA",13,13,1,"known_other","no","institutional","no_sel",272776678
1998,"USA",11,11,1,"known_other","no","institutional","no_sel",276032848
1999,"USA",8,8,1,"known_other","no","institutional","no_sel",279040168
2000,"USA",7,7,1,"known_other","no","institutional","no_sel",281421906
2001,"USA",6,8,1.33333333333333,"known_other","no","institutional","no_sel",284968955
2002,"USA",9,9,1,"known_other","no","institutional","no_sel",287625193
2003,"USA",10,10,1,"known_other","no","institutional","no_sel",290107933
2004,"USA",14,14,1,"known_other","no","institutional","no_sel",292805298
2005,"USA",9,9,1,"known_other","no","institutional","no_sel",295516599
2006,"USA",11,11,1,"known_other","no","institutional","no_sel",298379912
2007,"USA",7,7,1,"known_other","no","institutional","no_sel",301231207
2008,"USA",12,12,1,"known_other","no","institutional","no_sel",304093966
2009,"USA",9,9,1,"known_other","no","institutional","no_sel",306771529
2010,"USA",11,11,1,"known_other","no","institutional","no_sel",308745538
2011,"USA",18,18,1,"known_other","no","institutional","no_sel",311591917
2012,"USA",12,12,1,"known_other","no","institutional","no_sel",313914040
2013,"USA",11,11,1,"known_other","no","institutional","no_sel",316128839
2014,"USA",11,11,1,"known_other","no","institutional","no_sel",318857056
2015,"USA",18,18,1,"known_other","no","institutional","no_sel",321418820
2016,"USA",12,12,1,"known_other","no","institutional","no_sel",323127513
2017,"USA",10,10,1,"known_other","no","institutional","no_sel",325719178
1994,"USA",24,24,1,"known_other","no","negligence","no_sel",263241475
1995,"USA",30,34,1.13333333333333,"known_other","no","negligence","no_sel",266386596
1996,"USA",17,17,1,"known_other","no","negligence","no_sel",269540779
1997,"USA",25,27,1.08,"known_other","no","negligence","no_sel",272776678
1998,"USA",0,0,0,"known_other","no","negligence","no_sel",276032848
1999,"USA",0,0,0,"known_other","no","negligence","no_sel",279040168
2000,"USA",28,28,1,"known_other","no","negligence","no_sel",281421906
2001,"USA",0,0,0,"known_other","no","negligence","no_sel",284968955
2002,"USA",28,31,1.10714285714286,"known_other","no","negligence","no_sel",287625193
2003,"USA",21,21,1,"known_other","no","negligence","no_sel",290107933
2004,"USA",22,25,1.13636363636364,"known_other","no","negligence","no_sel",292805298
2005,"USA",22,22,1,"known_other","no","negligence","no_sel",295516599
2006,"USA",23,23,1,"known_other","no","negligence","no_sel",298379912
2007,"USA",40,41,1.025,"known_other","no","negligence","no_sel",301231207
2008,"USA",36,38,1.05555555555556,"known_other","no","negligence","no_sel",304093966
2009,"USA",43,45,1.04651162790698,"known_other","no","negligence","no_sel",306771529
2010,"USA",31,31,1,"known_other","no","negligence","no_sel",308745538
2011,"USA",18,19,1.05555555555556,"known_other","no","negligence","no_sel",311591917
2012,"USA",36,36,1,"known_other","no","negligence","no_sel",313914040
2013,"USA",31,32,1.03225806451613,"known_other","no","negligence","no_sel",316128839
2014,"USA",38,38,1,"known_other","no","negligence","no_sel",318857056
2015,"USA",30,30,1,"known_other","no","negligence","no_sel",321418820
2016,"USA",36,38,1.05555555555556,"known_other","no","negligence","no_sel",323127513
2017,"USA",46,46,1,"known_other","no","negligence","no_sel",325719178
1994,"USA",26,26,1,"known_other","no","other","no_sel",263241475
1995,"USA",22,22,1,"known_other","no","other","no_sel",266386596
1996,"USA",30,31,1.03333333333333,"known_other","no","other","no_sel",269540779
1997,"USA",28,29,1.03571428571429,"known_other","no","other","no_sel",272776678
1998,"USA",25,25,1,"known_other","no","other","no_sel",276032848
1999,"USA",24,26,1.08333333333333,"known_other","no","other","no_sel",279040168
2000,"USA",39,39,1,"known_other","no","other","no_sel",281421906
2001,"USA",29,29,1,"known_other","no","other","no_sel",284968955
2002,"USA",28,32,1.14285714285714,"known_other","no","other","no_sel",287625193
2003,"USA",23,28,1.21739130434783,"known_other","no","other","no_sel",290107933
2004,"USA",30,30,1,"known_other","no","other","no_sel",292805298
2005,"USA",26,28,1.07692307692308,"known_other","no","other","no_sel",295516599
2006,"USA",28,35,1.25,"known_other","no","other","no_sel",298379912
2007,"USA",27,30,1.11111111111111,"known_other","no","other","no_sel",301231207
2008,"USA",35,41,1.17142857142857,"known_other","no","other","no_sel",304093966
2009,"USA",45,53,1.17777777777778,"known_other","no","other","no_sel",306771529
2010,"USA",48,51,1.0625,"known_other","no","other","no_sel",308745538
2011,"USA",48,54,1.125,"known_other","no","other","no_sel",311591917
2012,"USA",57,63,1.10526315789474,"known_other","no","other","no_sel",313914040
2013,"USA",52,58,1.11538461538462,"known_other","no","other","no_sel",316128839
2014,"USA",49,49,1,"known_other","no","other","no_sel",318857056
2015,"USA",63,64,1.01587301587302,"known_other","no","other","no_sel",321418820
2016,"USA",67,71,1.05970149253731,"known_other","no","other","no_sel",323127513
2017,"USA",62,67,1.08064516129032,"known_other","no","other","no_sel",325719178
1994,"USA",168,180,1.07142857142857,"known_other","no","undetermined","no_sel",263241475
1995,"USA",167,174,1.04191616766467,"known_other","no","undetermined","no_sel",266386596
1996,"USA",222,233,1.04954954954955,"known_other","no","undetermined","no_sel",269540779
1997,"USA",199,207,1.04020100502513,"known_other","no","undetermined","no_sel",272776678
1998,"USA",219,226,1.03196347031963,"known_other","no","undetermined","no_sel",276032848
1999,"USA",144,153,1.0625,"known_other","no","undetermined","no_sel",279040168
2000,"USA",171,175,1.0233918128655,"known_other","no","undetermined","no_sel",281421906
2001,"USA",172,176,1.02325581395349,"known_other","no","undetermined","no_sel",284968955
2002,"USA",157,167,1.06369426751592,"known_other","no","undetermined","no_sel",287625193
2003,"USA",198,202,1.02020202020202,"known_other","no","undetermined","no_sel",290107933
2004,"USA",193,199,1.03108808290155,"known_other","no","undetermined","no_sel",292805298
2005,"USA",223,234,1.04932735426009,"known_other","no","undetermined","no_sel",295516599
2006,"USA",207,214,1.03381642512077,"known_other","no","undetermined","no_sel",298379912
2007,"USA",219,233,1.06392694063927,"known_other","no","undetermined","no_sel",301231207
2008,"USA",217,224,1.03225806451613,"known_other","no","undetermined","no_sel",304093966
2009,"USA",215,221,1.02790697674419,"known_other","no","undetermined","no_sel",306771529
2010,"USA",205,216,1.05365853658537,"known_other","no","undetermined","no_sel",308745538
2011,"USA",219,227,1.0365296803653,"known_other","no","undetermined","no_sel",311591917
2012,"USA",188,205,1.09042553191489,"known_other","no","undetermined","no_sel",313914040
2013,"USA",216,225,1.04166666666667,"known_other","no","undetermined","no_sel",316128839
2014,"USA",224,232,1.03571428571429,"known_other","no","undetermined","no_sel",318857056
2015,"USA",207,217,1.04830917874396,"known_other","no","undetermined","no_sel",321418820
2016,"USA",218,227,1.04128440366972,"known_other","no","undetermined","no_sel",323127513
2017,"USA",215,221,1.02790697674419,"known_other","no","undetermined","no_sel",325719178
1994,"USA",4516,4763,1.05469441984057,"known_other","yes","no_sel","no_sel",263241475
1995,"USA",3838,4033,1.05080771235018,"known_other","yes","no_sel","no_sel",266386596
1996,"USA",3397,3607,1.06181925228142,"known_other","yes","no_sel","no_sel",269540779
1997,"USA",3071,3266,1.06349723217193,"known_other","yes","no_sel","no_sel",272776678
1998,"USA",2574,2721,1.05710955710956,"known_other","yes","no_sel","no_sel",276032848
1999,"USA",2283,2435,1.06657906263688,"known_other","yes","no_sel","no_sel",279040168
2000,"USA",2039,2173,1.06571848945562,"known_other","yes","no_sel","no_sel",281421906
2001,"USA",1988,2090,1.0513078470825,"known_other","yes","no_sel","no_sel",284968955
2002,"USA",2219,2392,1.07796304641731,"known_other","yes","no_sel","no_sel",287625193
2003,"USA",2172,2327,1.07136279926335,"known_other","yes","no_sel","no_sel",290107933
2004,"USA",2124,2261,1.06450094161959,"known_other","yes","no_sel","no_sel",292805298
2005,"USA",2106,2240,1.0636277302944,"known_other","yes","no_sel","no_sel",295516599
2006,"USA",2406,2564,1.06566916043225,"known_other","yes","no_sel","no_sel",298379912
2007,"USA",2092,2200,1.05162523900574,"known_other","yes","no_sel","no_sel",301231207
2008,"USA",2086,2233,1.07046979865772,"known_other","yes","no_sel","no_sel",304093966
2009,"USA",1981,2118,1.06915699141848,"known_other","yes","no_sel","no_sel",306771529
2010,"USA",1876,2009,1.07089552238806,"known_other","yes","no_sel","no_sel",308745538
2011,"USA",1876,2000,1.06609808102345,"known_other","yes","no_sel","no_sel",311591917
2012,"USA",1898,2043,1.07639620653319,"known_other","yes","no_sel","no_sel",313914040
2013,"USA",1849,1985,1.07355327203894,"known_other","yes","no_sel","no_sel",316128839
2014,"USA",1787,1893,1.05931729155008,"known_other","yes","no_sel","no_sel",318857056
2015,"USA",2023,2203,1.08897676717746,"known_other","yes","no_sel","no_sel",321418820
2016,"USA",2217,2396,1.08073973838521,"known_other","yes","no_sel","no_sel",323127513
2017,"USA",2224,2404,1.08093525179856,"known_other","yes","no_sel","no_sel",325719178
1994,"USA",2123,2213,1.0423928403203,"known_other","yes","arguments","no_sel",263241475
1995,"USA",1694,1772,1.04604486422668,"known_other","yes","arguments","no_sel",266386596
1996,"USA",1560,1650,1.05769230769231,"known_other","yes","arguments","no_sel",269540779
1997,"USA",1483,1562,1.05327039784221,"known_other","yes","arguments","no_sel",272776678
1998,"USA",1308,1363,1.04204892966361,"known_other","yes","arguments","no_sel",276032848
1999,"USA",1064,1111,1.04417293233083,"known_other","yes","arguments","no_sel",279040168
2000,"USA",970,1014,1.04536082474227,"known_other","yes","arguments","no_sel",281421906
2001,"USA",887,931,1.04960541149944,"known_other","yes","arguments","no_sel",284968955
2002,"USA",941,1003,1.06588735387885,"known_other","yes","arguments","no_sel",287625193
2003,"USA",1012,1053,1.04051383399209,"known_other","yes","arguments","no_sel",290107933
2004,"USA",970,1014,1.04536082474227,"known_other","yes","arguments","no_sel",292805298
2005,"USA",927,974,1.05070118662352,"known_other","yes","arguments","no_sel",295516599
2006,"USA",978,1014,1.03680981595092,"known_other","yes","arguments","no_sel",298379912
2007,"USA",921,956,1.03800217155266,"known_other","yes","arguments","no_sel",301231207
2008,"USA",924,979,1.05952380952381,"known_other","yes","arguments","no_sel",304093966
2009,"USA",835,881,1.05508982035928,"known_other","yes","arguments","no_sel",306771529
2010,"USA",759,805,1.06060606060606,"known_other","yes","arguments","no_sel",308745538
2011,"USA",804,851,1.05845771144279,"known_other","yes","arguments","no_sel",311591917
2012,"USA",746,790,1.05898123324397,"known_other","yes","arguments","no_sel",313914040
2013,"USA",690,739,1.07101449275362,"known_other","yes","arguments","no_sel",316128839
2014,"USA",700,731,1.04428571428571,"known_other","yes","arguments","no_sel",318857056
2015,"USA",778,828,1.06426735218509,"known_other","yes","arguments","no_sel",321418820
2016,"USA",845,896,1.0603550295858,"known_other","yes","arguments","no_sel",323127513
2017,"USA",835,896,1.07305389221557,"known_other","yes","arguments","no_sel",325719178
1994,"USA",1820,1954,1.07362637362637,"known_other","yes","crime_related","no_sel",263241475
1995,"USA",1650,1746,1.05818181818182,"known_other","yes","crime_related","no_sel",266386596
1996,"USA",1262,1351,1.07052297939778,"known_other","yes","crime_related","no_sel",269540779
1997,"USA",1038,1125,1.08381502890173,"known_other","yes","crime_related","no_sel",272776678
1998,"USA",902,968,1.07317073170732,"known_other","yes","crime_related","no_sel",276032848
1999,"USA",885,963,1.08813559322034,"known_other","yes","crime_related","no_sel",279040168
2000,"USA",758,820,1.08179419525066,"known_other","yes","crime_related","no_sel",281421906
2001,"USA",729,769,1.05486968449931,"known_other","yes","crime_related","no_sel",284968955
2002,"USA",837,914,1.09199522102748,"known_other","yes","crime_related","no_sel",287625193
2003,"USA",725,803,1.10758620689655,"known_other","yes","crime_related","no_sel",290107933
2004,"USA",668,722,1.08083832335329,"known_other","yes","crime_related","no_sel",292805298
2005,"USA",681,727,1.06754772393539,"known_other","yes","crime_related","no_sel",295516599
2006,"USA",905,982,1.08508287292818,"known_other","yes","crime_related","no_sel",298379912
2007,"USA",742,792,1.06738544474394,"known_other","yes","crime_related","no_sel",301231207
2008,"USA",685,737,1.07591240875912,"known_other","yes","crime_related","no_sel",304093966
2009,"USA",676,727,1.07544378698225,"known_other","yes","crime_related","no_sel",306771529
2010,"USA",628,685,1.09076433121019,"known_other","yes","crime_related","no_sel",308745538
2011,"USA",537,582,1.08379888268156,"known_other","yes","crime_related","no_sel",311591917
2012,"USA",631,694,1.09984152139461,"known_other","yes","crime_related","no_sel",313914040
2013,"USA",618,664,1.07443365695793,"known_other","yes","crime_related","no_sel",316128839
2014,"USA",567,603,1.06349206349206,"known_other","yes","crime_related","no_sel",318857056
2015,"USA",641,709,1.10608424336973,"known_other","yes","crime_related","no_sel",321418820
2016,"USA",679,756,1.11340206185567,"known_other","yes","crime_related","no_sel",323127513
2017,"USA",686,744,1.08454810495627,"known_other","yes","crime_related","no_sel",325719178
1994,"USA",6,6,1,"known_other","yes","felon_killed_by_police","no_sel",263241475
1995,"USA",4,4,1,"known_other","yes","felon_killed_by_police","no_sel",266386596
1996,"USA",13,13,1,"known_other","yes","felon_killed_by_police","no_sel",269540779
1997,"USA",10,10,1,"known_other","yes","felon_killed_by_police","no_sel",272776678
1998,"USA",2,2,1,"known_other","yes","felon_killed_by_police","no_sel",276032848
1999,"USA",11,11,1,"known_other","yes","felon_killed_by_police","no_sel",279040168
2000,"USA",8,8,1,"known_other","yes","felon_killed_by_police","no_sel",281421906
2001,"USA",14,14,1,"known_other","yes","felon_killed_by_police","no_sel",284968955
2002,"USA",9,9,1,"known_other","yes","felon_killed_by_police","no_sel",287625193
2003,"USA",7,7,1,"known_other","yes","felon_killed_by_police","no_sel",290107933
2004,"USA",5,5,1,"known_other","yes","felon_killed_by_police","no_sel",292805298
2005,"USA",16,16,1,"known_other","yes","felon_killed_by_police","no_sel",295516599
2006,"USA",14,14,1,"known_other","yes","felon_killed_by_police","no_sel",298379912
2007,"USA",12,12,1,"known_other","yes","felon_killed_by_police","no_sel",301231207
2008,"USA",12,12,1,"known_other","yes","felon_killed_by_police","no_sel",304093966
2009,"USA",16,16,1,"known_other","yes","felon_killed_by_police","no_sel",306771529
2010,"USA",18,18,1,"known_other","yes","felon_killed_by_police","no_sel",308745538
2011,"USA",18,19,1.05555555555556,"known_other","yes","felon_killed_by_police","no_sel",311591917
2012,"USA",20,20,1,"known_other","yes","felon_killed_by_police","no_sel",313914040
2013,"USA",20,21,1.05,"known_other","yes","felon_killed_by_police","no_sel",316128839
2014,"USA",30,30,1,"known_other","yes","felon_killed_by_police","no_sel",318857056
2015,"USA",23,23,1,"known_other","yes","felon_killed_by_police","no_sel",321418820
2016,"USA",31,31,1,"known_other","yes","felon_killed_by_police","no_sel",323127513
2017,"USA",24,24,1,"known_other","yes","felon_killed_by_police","no_sel",325719178
1994,"USA",53,54,1.0188679245283,"known_other","yes","felon_killed_by_private_citizen","no_sel",263241475
1995,"USA",47,47,1,"known_other","yes","felon_killed_by_private_citizen","no_sel",266386596
1996,"USA",49,49,1,"known_other","yes","felon_killed_by_private_citizen","no_sel",269540779
1997,"USA",65,66,1.01538461538462,"known_other","yes","felon_killed_by_private_citizen","no_sel",272776678
1998,"USA",21,22,1.04761904761905,"known_other","yes","felon_killed_by_private_citizen","no_sel",276032848
1999,"USA",40,41,1.025,"known_other","yes","felon_killed_by_private_citizen","no_sel",279040168
2000,"USA",23,23,1,"known_other","yes","felon_killed_by_private_citizen","no_sel",281421906
2001,"USA",36,36,1,"known_other","yes","felon_killed_by_private_citizen","no_sel",284968955
2002,"USA",48,50,1.04166666666667,"known_other","yes","felon_killed_by_private_citizen","no_sel",287625193
2003,"USA",28,30,1.07142857142857,"known_other","yes","felon_killed_by_private_citizen","no_sel",290107933
2004,"USA",31,32,1.03225806451613,"known_other","yes","felon_killed_by_private_citizen","no_sel",292805298
2005,"USA",38,38,1,"known_other","yes","felon_killed_by_private_citizen","no_sel",295516599
2006,"USA",51,53,1.03921568627451,"known_other","yes","felon_killed_by_private_citizen","no_sel",298379912
2007,"USA",42,43,1.02380952380952,"known_other","yes","felon_killed_by_private_citizen","no_sel",301231207
2008,"USA",46,47,1.02173913043478,"known_other","yes","felon_killed_by_private_citizen","no_sel",304093966
2009,"USA",47,47,1,"known_other","yes","felon_killed_by_private_citizen","no_sel",306771529
2010,"USA",61,62,1.01639344262295,"known_other","yes","felon_killed_by_private_citizen","no_sel",308745538
2011,"USA",47,48,1.02127659574468,"known_other","yes","felon_killed_by_private_citizen","no_sel",311591917
2012,"USA",74,74,1,"known_other","yes","felon_killed_by_private_citizen","no_sel",313914040
2013,"USA",41,43,1.04878048780488,"known_other","yes","felon_killed_by_private_citizen","no_sel",316128839
2014,"USA",69,69,1,"known_other","yes","felon_killed_by_private_citizen","no_sel",318857056
2015,"USA",74,74,1,"known_other","yes","felon_killed_by_private_citizen","no_sel",321418820
2016,"USA",65,66,1.01538461538462,"known_other","yes","felon_killed_by_private_citizen","no_sel",323127513
2017,"USA",69,72,1.04347826086957,"known_other","yes","felon_killed_by_private_citizen","no_sel",325719178
1994,"USA",1,1,1,"known_other","yes","institutional","no_sel",263241475
1995,"USA",0,0,0,"known_other","yes","institutional","no_sel",266386596
1996,"USA",0,0,0,"known_other","yes","institutional","no_sel",269540779
1997,"USA",1,2,2,"known_other","yes","institutional","no_sel",272776678
1998,"USA",0,0,0,"known_other","yes","institutional","no_sel",276032848
1999,"USA",0,0,0,"known_other","yes","institutional","no_sel",279040168
2000,"USA",0,0,0,"known_other","yes","institutional","no_sel",281421906
2001,"USA",0,0,0,"known_other","yes","institutional","no_sel",284968955
2002,"USA",0,0,0,"known_other","yes","institutional","no_sel",287625193
2003,"USA",0,0,0,"known_other","yes","institutional","no_sel",290107933
2004,"USA",0,0,0,"known_other","yes","institutional","no_sel",292805298
2005,"USA",0,0,0,"known_other","yes","institutional","no_sel",295516599
2006,"USA",2,2,1,"known_other","yes","institutional","no_sel",298379912
2007,"USA",0,0,0,"known_other","yes","institutional","no_sel",301231207
2008,"USA",0,0,0,"known_other","yes","institutional","no_sel",304093966
2009,"USA",0,0,0,"known_other","yes","institutional","no_sel",306771529
2010,"USA",0,0,0,"known_other","yes","institutional","no_sel",308745538
2011,"USA",0,0,0,"known_other","yes","institutional","no_sel",311591917
2012,"USA",0,0,0,"known_other","yes","institutional","no_sel",313914040
2013,"USA",0,0,0,"known_other","yes","institutional","no_sel",316128839
2014,"USA",0,0,0,"known_other","yes","institutional","no_sel",318857056
2015,"USA",0,0,0,"known_other","yes","institutional","no_sel",321418820
2016,"USA",0,0,0,"known_other","yes","institutional","no_sel",323127513
2017,"USA",0,0,0,"known_other","yes","institutional","no_sel",325719178
1994,"USA",134,134,1,"known_other","yes","negligence","no_sel",263241475
1995,"USA",91,91,1,"known_other","yes","negligence","no_sel",266386596
1996,"USA",109,109,1,"known_other","yes","negligence","no_sel",269540779
1997,"USA",105,105,1,"known_other","yes","negligence","no_sel",272776678
1998,"USA",0,0,0,"known_other","yes","negligence","no_sel",276032848
1999,"USA",0,0,0,"known_other","yes","negligence","no_sel",279040168
2000,"USA",39,39,1,"known_other","yes","negligence","no_sel",281421906
2001,"USA",0,0,0,"known_other","yes","negligence","no_sel",284968955
2002,"USA",60,60,1,"known_other","yes","negligence","no_sel",287625193
2003,"USA",54,54,1,"known_other","yes","negligence","no_sel",290107933
2004,"USA",57,57,1,"known_other","yes","negligence","no_sel",292805298
2005,"USA",42,42,1,"known_other","yes","negligence","no_sel",295516599
2006,"USA",58,58,1,"known_other","yes","negligence","no_sel",298379912
2007,"USA",51,51,1,"known_other","yes","negligence","no_sel",301231207
2008,"USA",45,45,1,"known_other","yes","negligence","no_sel",304093966
2009,"USA",62,62,1,"known_other","yes","negligence","no_sel",306771529
2010,"USA",50,50,1,"known_other","yes","negligence","no_sel",308745538
2011,"USA",48,48,1,"known_other","yes","negligence","no_sel",311591917
2012,"USA",37,37,1,"known_other","yes","negligence","no_sel",313914040
2013,"USA",40,40,1,"known_other","yes","negligence","no_sel",316128839
2014,"USA",38,38,1,"known_other","yes","negligence","no_sel",318857056
2015,"USA",53,55,1.0377358490566,"known_other","yes","negligence","no_sel",321418820
2016,"USA",62,62,1,"known_other","yes","negligence","no_sel",323127513
2017,"USA",58,58,1,"known_other","yes","negligence","no_sel",325719178
1994,"USA",42,46,1.0952380952381,"known_other","yes","other","no_sel",263241475
1995,"USA",33,35,1.06060606060606,"known_other","yes","other","no_sel",266386596
1996,"USA",41,42,1.02439024390244,"known_other","yes","other","no_sel",269540779
1997,"USA",48,55,1.14583333333333,"known_other","yes","other","no_sel",272776678
1998,"USA",37,44,1.18918918918919,"known_other","yes","other","no_sel",276032848
1999,"USA",34,38,1.11764705882353,"known_other","yes","other","no_sel",279040168
2000,"USA",21,26,1.23809523809524,"known_other","yes","other","no_sel",281421906
2001,"USA",38,39,1.02631578947368,"known_other","yes","other","no_sel",284968955
2002,"USA",46,47,1.02173913043478,"known_other","yes","other","no_sel",287625193
2003,"USA",56,60,1.07142857142857,"known_other","yes","other","no_sel",290107933
2004,"USA",48,53,1.10416666666667,"known_other","yes","other","no_sel",292805298
2005,"USA",50,54,1.08,"known_other","yes","other","no_sel",295516599
2006,"USA",47,49,1.04255319148936,"known_other","yes","other","no_sel",298379912
2007,"USA",37,37,1,"known_other","yes","other","no_sel",301231207
2008,"USA",57,71,1.24561403508772,"known_other","yes","other","no_sel",304093966
2009,"USA",59,66,1.11864406779661,"known_other","yes","other","no_sel",306771529
2010,"USA",54,65,1.2037037037037,"known_other","yes","other","no_sel",308745538
2011,"USA",66,71,1.07575757575758,"known_other","yes","other","no_sel",311591917
2012,"USA",61,74,1.21311475409836,"known_other","yes","other","no_sel",313914040
2013,"USA",79,86,1.08860759493671,"known_other","yes","other","no_sel",316128839
2014,"USA",81,100,1.23456790123457,"known_other","yes","other","no_sel",318857056
2015,"USA",114,137,1.20175438596491,"known_other","yes","other","no_sel",321418820
2016,"USA",124,138,1.11290322580645,"known_other","yes","other","no_sel",323127513
2017,"USA",89,104,1.1685393258427,"known_other","yes","other","no_sel",325719178
1994,"USA",337,355,1.05341246290801,"known_other","yes","undetermined","no_sel",263241475
1995,"USA",319,338,1.05956112852665,"known_other","yes","undetermined","no_sel",266386596
1996,"USA",363,393,1.08264462809917,"known_other","yes","undetermined","no_sel",269540779
1997,"USA",321,341,1.06230529595016,"known_other","yes","undetermined","no_sel",272776678
1998,"USA",304,322,1.05921052631579,"known_other","yes","undetermined","no_sel",276032848
1999,"USA",249,271,1.08835341365462,"known_other","yes","undetermined","no_sel",279040168
2000,"USA",220,243,1.10454545454545,"known_other","yes","undetermined","no_sel",281421906
2001,"USA",284,301,1.05985915492958,"known_other","yes","undetermined","no_sel",284968955
2002,"USA",278,309,1.11151079136691,"known_other","yes","undetermined","no_sel",287625193
2003,"USA",290,320,1.10344827586207,"known_other","yes","undetermined","no_sel",290107933
2004,"USA",345,378,1.09565217391304,"known_other","yes","undetermined","no_sel",292805298
2005,"USA",352,389,1.10511363636364,"known_other","yes","undetermined","no_sel",295516599
2006,"USA",351,392,1.11680911680912,"known_other","yes","undetermined","no_sel",298379912
2007,"USA",287,309,1.07665505226481,"known_other","yes","undetermined","no_sel",301231207
2008,"USA",317,342,1.0788643533123,"known_other","yes","undetermined","no_sel",304093966
2009,"USA",286,319,1.11538461538462,"known_other","yes","undetermined","no_sel",306771529
2010,"USA",306,324,1.05882352941176,"known_other","yes","undetermined","no_sel",308745538
2011,"USA",356,381,1.07022471910112,"known_other","yes","undetermined","no_sel",311591917
2012,"USA",329,354,1.07598784194529,"known_other","yes","undetermined","no_sel",313914040
2013,"USA",361,392,1.08587257617729,"known_other","yes","undetermined","no_sel",316128839
